test_suite,test_name,smell,metric_value
test_common_basic.py,test_read_table_same_signature_as_read_csv,Conditional Logic,2
test_common_basic.py,test_read_csv_posargs_deprecation,Conditional Logic,1
test_common_basic.py,test_names_and_prefix_explicit_None,Conditional Logic,1
test_common_basic.py,test_read_table_posargs_deprecation,Conditional Logic,1
test_verbose.py,test_verbose_read,Conditional Logic,1
test_verbose.py,test_verbose_read2,Conditional Logic,1
test_read_errors.py,test_catch_too_many_names,Conditional Logic,1
test_read_errors.py,test_read_csv_raises_on_header_prefix,Conditional Logic,1
test_read_errors.py,test_null_byte_char,Conditional Logic,1
test_read_errors.py,test_open_file,Conditional Logic,1
test_read_errors.py,test_invalid_on_bad_line,Conditional Logic,1
test_read_errors.py,test_on_bad_lines_warn_correct_formatting,Conditional Logic,1
test_index.py,test_multi_index_blank_df,Conditional Logic,1
test_ints.py,test_int64_overflow,Conditional Logic,1
test_float.py,test_float_parser,Conditional Logic,1
test_float.py,test_too_many_exponent_digits,Conditional Logic,1
test_chunksize.py,test_chunks_have_consistent_numerical_type,Conditional Logic,1
test_chunksize.py,test_warn_if_chunks_have_mismatched_type,Conditional Logic,2
test_chunksize.py,test_empty_with_nrows_chunksize,Conditional Logic,1
test_chunksize.py,test_read_csv_memory_growth_chunksize,Conditional Logic,1
test_chunksize.py,test_chunksize_with_usecols_second_block_shorter,Conditional Logic,1
test_chunksize.py,test_chunksize_second_block_shorter,Conditional Logic,1
test_iterator.py,test_iterator_skipfooter_errors,Conditional Logic,1
test_iterator.py,test_iteration_open_handle,Conditional Logic,2
test_file_buffer_url.py,test_eof_states,Conditional Logic,1
test_file_buffer_url.py,test_file_handles_with_open,Conditional Logic,1
test_file_buffer_url.py,test_valid_file_buffer_seems_invalid,Conditional Logic,2
test_file_buffer_url.py,test_read_csv_file_handle,Conditional Logic,1
test_file_buffer_url.py,test_memory_map_compression,Conditional Logic,1
test_xml.py,test_file_io,Conditional Logic,1
test_xml.py,test_names_option_wrong_type,Conditional Logic,1
test_xml.py,test_wrong_parser,Conditional Logic,1
test_xml.py,test_stylesheet_io,Conditional Logic,1
test_xml.py,test_stylesheet_file_close,Conditional Logic,1
test_xml.py,test_string_error,Conditional Logic,1
test_xml.py,test_file_like_error,Conditional Logic,1
test_xml.py,test_url_path_error,Conditional Logic,1
test_xml.py,test_compression_error,Conditional Logic,1
test_xml.py,test_wrong_dict_type,Conditional Logic,1
test_xml.py,test_wrong_dict_value,Conditional Logic,1
test_xml.py,test_wrong_compression,Conditional Logic,1
test_to_xml.py,test_index_false_with_offset_input_index,Conditional Logic,1
test_to_xml.py,test_attrs_wrong_type,Conditional Logic,1
test_to_xml.py,test_elems_wrong_type,Conditional Logic,1
test_to_xml.py,test_namespace_prefix_and_default,Conditional Logic,1
test_to_xml.py,test_encoding_option_str,Conditional Logic,1
test_to_xml.py,test_no_pretty_print_with_decl,Conditional Logic,2
test_to_xml.py,test_no_pretty_print_no_decl,Conditional Logic,2
test_to_xml.py,test_unknown_parser,Conditional Logic,1
test_to_xml.py,test_stylesheet_io,Conditional Logic,1
test_to_xml.py,test_style_to_csv,Conditional Logic,1
test_to_xml.py,test_style_to_json,Conditional Logic,1
test_compression.py,test_to_json_compression,Conditional Logic,1
test_readlines.py,test_readjson_chunksize_requires_lines,Conditional Logic,1
test_readlines.py,test_readjson_nrows_requires_lines,Conditional Logic,1
test_readlines.py,test_readjson_lines_chunks_fileurl,Conditional Logic,1
test_sas7bdat.py,test_encoding_options,Conditional Logic,1
test_sas7bdat.py,test_compact_numerical_values,Conditional Logic,1
test_sas7bdat.py,test_many_columns,Conditional Logic,1
test_sas7bdat.py,test_inconsistent_number_of_rows,Conditional Logic,1
test_sas7bdat.py,test_zero_variables,Conditional Logic,1
test_sas7bdat.py,test_max_sas_date,Conditional Logic,1
test_sas7bdat.py,test_max_sas_date_iterator,Conditional Logic,2
test_put.py,test_format_kwarg_in_constructor,Conditional Logic,1
test_put.py,test_put_string_index,Conditional Logic,1
test_put.py,test_put_compression,Conditional Logic,1
test_put.py,test_put_compression_blosc,Conditional Logic,1
test_put.py,test_column_multiindex,Conditional Logic,1
test_put.py,test_store_multiindex,Conditional Logic,1
test_errors.py,test_unimplemented_dtypes_table_columns,Conditional Logic,1
test_errors.py,test_append_with_diff_col_name_types_raises_value_error,Conditional Logic,1
test_errors.py,test_read_hdf_errors,Conditional Logic,1
test_errors.py,test_read_hdf_generic_buffer_errors,Conditional Logic,1
test_select.py,test_select_dtypes,Conditional Logic,1
test_select.py,test_select_with_many_inputs,Conditional Logic,1
test_select.py,test_select_iterator_many_empty_frames,Conditional Logic,1
test_select.py,test_frame_select,Conditional Logic,1
test_select.py,test_frame_select_complex,Conditional Logic,1
test_select.py,test_frame_select_complex2,Conditional Logic,1
test_select.py,test_select_as_multiple,Conditional Logic,1
test_select.py,test_query_compare_column_type,Conditional Logic,2
test_append.py,test_append_with_different_block_ordering,Conditional Logic,2
test_append.py,test_append_with_timedelta,Conditional Logic,1
test_append.py,test_append_to_multiple_min_itemsize,Conditional Logic,1
test_keys.py,test_non_pandas_keys,Conditional Logic,1
test_timezones.py,test_append_with_timezones,Conditional Logic,1
test_timezones.py,test_timezones_fixed_format_empty,Conditional Logic,1
test_timezones.py,test_dst_transitions,Conditional Logic,1
test_round_trip.py,test_table_values_dtypes_roundtrip,Conditional Logic,1
test_round_trip.py,test_timeseries_preepoch,Conditional Logic,1
test_round_trip.py,test_can_serialize_dates,Conditional Logic,1
test_store.py,test_no_track_times,Conditional Logic,2
test_store.py,test_walk,Conditional Logic,2
test_store.py,test_getattr,Conditional Logic,1
test_store.py,test_select_filter_corner,Conditional Logic,1
test_store.py,test_copy,Conditional Logic,2
test_store.py,test_duplicate_column_name,Conditional Logic,1
test_store.py,test_to_hdf_with_object_column_names,Conditional Logic,1
test_retain_attributes.py,test_retain_index_attributes,Conditional Logic,1
test_complex.py,test_complex_across_dimensions_fixed,Conditional Logic,1
test_complex.py,test_complex_across_dimensions,Conditional Logic,1
test_read.py,test_read_column,Conditional Logic,1
test_read.py,test_read_hdf_open_store,Conditional Logic,1
test_read.py,test_read_nokey,Conditional Logic,1
test_read.py,test_read_hdf_series_mode_r,Conditional Logic,1
test_file_handling.py,test_mode,Conditional Logic,2
test_file_handling.py,test_complibs_default_settings,Conditional Logic,2
test_file_handling.py,test_complibs,Conditional Logic,2
test_file_handling.py,test_latin_encoding,Conditional Logic,2
test_file_handling.py,test_multiple_open_close,Conditional Logic,1
test_calendar.py,test_calendar_caching,Conditional Logic,1
test_calendar.py,test_calendar_observance_dates,Conditional Logic,1
test_calendar.py,test_no_holidays_calendar,Conditional Logic,1
test_holiday.py,test_holiday_dates,Conditional Logic,1
test_holiday.py,test_holidays_within_dates,Conditional Logic,2
test_inference.py,test_infer_freq_range,Conditional Logic,1
test_inference.py,test_infer_freq_delta,Conditional Logic,2
test_inference.py,test_invalid_index_types_unicode,Conditional Logic,1
test_business_quarter.py,test_quarterly_dont_normalize,Conditional Logic,1
test_business_quarter.py,test_on_offset,Conditional Logic,2
test_fiscal.py,test_get_offset,Conditional Logic,1
test_quarter.py,test_quarterly_dont_normalize,Conditional Logic,1
test_quarter.py,test_on_offset,Conditional Logic,2
test_dst.py,test_nontick_offset_with_ambiguous_time_error,Conditional Logic,1
test_index.py,test_apply_index,Conditional Logic,1
test_ticks.py,test_tick_equality,Conditional Logic,1
test_ticks.py,test_tick_addition,Conditional Logic,1
test_ticks.py,test_tick_division,Conditional Logic,1
test_ticks.py,test_tick_rdiv,Conditional Logic,2
test_ticks.py,test_tick_zero,Conditional Logic,1
test_ticks.py,test_compare_ticks_to_strs,Conditional Logic,1
test_ticks.py,test_compare_ticks_to_timedeltalike,Conditional Logic,2
test_offsets.py,test_get_offset,Conditional Logic,1
test_offsets.py,test_get_offset_legacy,Conditional Logic,1
test_offsets.py,test_valid_relativedelta_kwargs,Conditional Logic,1
test_business_month.py,test_apply_index,Conditional Logic,1
test_block_internals.py,test_update_inplace_sets_valid_block_values,Conditional Logic,1
test_reductions.py,test_prod_sum_min_count_mixed_object,Conditional Logic,1
test_reductions.py,test_numeric_only_deprecation,Conditional Logic,2
test_ufunc.py,test_unary_binary,Conditional Logic,2
test_ufunc.py,test_ufunc_passes_args,Conditional Logic,1
test_ufunc.py,test_binary_input_aligns_columns,Conditional Logic,1
test_ufunc.py,test_binary_input_aligns_index,Conditional Logic,1
test_ufunc.py,test_unary_accumulate_axis,Conditional Logic,1
test_ufunc.py,test_alignment_deprecation_many_inputs,Conditional Logic,2
test_stack_unstack.py,test_unstack_non_slice_like_blocks,Conditional Logic,2
test_arithmetic.py,test_frame_with_zero_len_series_corner_cases,Conditional Logic,1
test_arithmetic.py,test_pow_with_realignment,Conditional Logic,1
test_arithmetic.py,test_dataframe_blockwise_slicelike,Conditional Logic,1
test_add_prefix_suffix.py,test_add_prefix_suffix,Conditional Logic,1
test_combine_first.py,test_combine_first_timestamp_bug,Conditional Logic,1
test_reset_index.py,test_drop_pos_args_deprecation,Conditional Logic,1
test_join.py,test_join_invalid_validate,Conditional Logic,1
test_join.py,test_join_index,Conditional Logic,1
test_join.py,test_suppress_future_warning_with_sort_kw,Conditional Logic,1
test_drop_duplicates.py,test_drop_duplicates,Conditional Logic,1
test_drop_duplicates.py,test_drop_duplicates_ignore_index,Conditional Logic,1
test_drop_duplicates.py,test_drop_duplicates_series_vs_dataframe,Conditional Logic,1
test_drop_duplicates.py,test_drop_duplicates_pos_args_deprecation,Conditional Logic,1
test_head_tail.py,test_head_tail_generic,Conditional Logic,1
test_set_axis.py,test_nonkeyword_arguments_deprecation_warning,Conditional Logic,1
test_duplicated.py,test_duplicated_do_not_fail_on_wide_dataframes,Conditional Logic,1
test_duplicated.py,test_duplicated_subset,Conditional Logic,1
test_pct_change.py,test_pct_change_with_duplicated_indices,Conditional Logic,1
test_compare.py,test_compare_axis,Conditional Logic,1
test_compare.py,test_compare_various_formats,Conditional Logic,1
test_compare.py,test_compare_with_non_equal_nulls,Conditional Logic,1
test_compare.py,test_compare_multi_index,Conditional Logic,1
test_mask.py,test_mask_try_cast_deprecated,Conditional Logic,1
test_mask.py,test_mask_stringdtype,Conditional Logic,1
test_mask.py,test_mask_where_dtype_timedelta,Conditional Logic,1
test_indexing.py,test_object_casting_indexing_wraps_datetimelike,Conditional Logic,1
test_coercion.py,test_12499,Conditional Logic,2
test_where.py,test_where_copies_with_noop,Conditional Logic,1
test_where.py,test_where_non_keyword_deprecation,Conditional Logic,1
test_where.py,test_where_period_invalid_na,Conditional Logic,2
test_where.py,test_where_nullable_invalid_na,Conditional Logic,1
test_inference.py,test_is_list_like,Conditional Logic,1
test_inference.py,test_is_list_like_disallow_sets,Conditional Logic,1
test_inference.py,test_is_nested_list_like_passes,Conditional Logic,1
test_inference.py,test_is_dict_like_duck_type,Conditional Logic,1
test_inference.py,test_is_file_like,Conditional Logic,1
test_inference.py,test_is_hashable,Conditional Logic,1
test_common.py,test_dtype_equal,Conditional Logic,1
test_common.py,test_is_sparse,Conditional Logic,1
test_common.py,test_is_extension_type,Conditional Logic,1
test_common.py,test_is_extension_array_dtype,Conditional Logic,1
test_missing.py,test_array_equivalent_series,Conditional Logic,1
test_missing.py,test_array_equivalent_different_dtype_but_equal,Conditional Logic,1
test_missing.py,test_array_equivalent_tzawareness,Conditional Logic,1
test_missing.py,test_array_equivalent_nested,Conditional Logic,1
test_missing.py,test_na_value_for_dtype,Conditional Logic,1
test_concat.py,test_concat_periodarray_2d,Conditional Logic,1
test_promote.py,test_maybe_promote_bool_with_any,Conditional Logic,1
test_promote.py,test_maybe_promote_any_with_bool,Conditional Logic,1
test_promote.py,test_maybe_promote_datetime64_with_any,Conditional Logic,2
test_promote.py,test_maybe_promote_any_with_datetime64,Conditional Logic,2
test_promote.py,test_maybe_promote_timedelta64_with_any,Conditional Logic,2
test_promote.py,test_maybe_promote_any_with_timedelta64,Conditional Logic,2
test_promote.py,test_maybe_promote_any_numpy_dtype_with_na,Conditional Logic,1
test_find_common_type.py,test_interval_dtype,Conditional Logic,1
test_infer_dtype.py,test_infer_dtype_from_int_scalar,Conditional Logic,1
test_infer_dtype.py,test_infer_dtype_from_period,Conditional Logic,1
test_infer_dtype.py,test_infer_from_scalar_tz,Conditional Logic,1
test_infer_dtype.py,test_infer_from_interval,Conditional Logic,1
test_construct_ndarray.py,test_construct_1d_ndarray_preserving_na_datetimelike,Conditional Logic,1
test_can_hold_element.py,test_can_hold_element_range,Conditional Logic,1
test_join.py,test_left_join_indexer_unique,Conditional Logic,1
test_hashtable.py,test_unique_for_nan_objects_floats,Conditional Logic,1
test_hashtable.py,test_unique_for_nan_objects_complex,Conditional Logic,1
test_hashtable.py,test_unique_for_nan_objects_tuple,Conditional Logic,1
test_counting.py,test_count,Conditional Logic,1
test_counting.py,test_count_cross_type,Conditional Logic,1
test_counting.py,test_count_uses_size_on_exception,Conditional Logic,1
test_groupby_subclass.py,test_groupby_preserves_subclass,Conditional Logic,2
test_groupby_subclass.py,test_groupby_preserves_metadata,Conditional Logic,1
test_nth.py,test_first_last_nth,Conditional Logic,1
test_nth.py,test_first_last_with_na_object,Conditional Logic,1
test_nth.py,test_nth_with_na_object,Conditional Logic,1
test_nth.py,test_first_last_nth_dtypes,Conditional Logic,1
test_nth.py,test_nth,Conditional Logic,1
test_nth.py,test_groupby_head_tail,Conditional Logic,1
test_nth.py,test_groupby_last_first_nth_with_none,Conditional Logic,1
test_nth.py,test_invalid_argument,Conditional Logic,1
test_nth.py,test_negative_step,Conditional Logic,1
test_nunique.py,test_series_groupby_nunique,Conditional Logic,1
test_sample.py,test_groupby_sample_n_and_frac_raises,Conditional Logic,1
test_sample.py,test_groupby_sample_invalid_n_raises,Conditional Logic,1
test_sample.py,test_groupby_sample_with_weights,Conditional Logic,1
test_missing.py,test_fill_consistency,Conditional Logic,1
test_missing.py,test_ffill_handles_nan_groups,Conditional Logic,1
test_size.py,test_size,Conditional Logic,1
test_size.py,test_size_axis_1,Conditional Logic,2
test_size.py,test_size_on_categorical,Conditional Logic,1
test_categorical.py,test_apply,Conditional Logic,1
